NAME, LAT, LON, RAW, HITS, SCORE
Amin Brakk (Great Tower), 35.34986, 76.45729, 35.34986&deg;N / 76.45729&deg;E, 15067 , 87.08
American Border Peak, 48.99530, -121.6649, 48.99530&deg;N / 121.6649&deg;W, 18249 , 92.66
An Caisteal, 56.34371, -4.60988, 56.34371&deg;N / 4.60988&deg;W, 7480 , 84.27
Alvand, 34.75656, 48.40405, 34.75656&deg;N / 48.40405&deg;E, 12275 , 79.88
Ameringkogel, 47.07114, 14.80828, 47.07114&deg;N / 14.80828&deg;E, 3660 , 78.27
Amicalola Mountain, 34.59750, -84.2306, 34.59750&deg;N / 84.2306&deg;W, 7328 , 85.87
Ama Dablam, 27.86170, 86.86390, 27.86170&deg;N / 86.86390&deg;E, 144193 , 99.86
Ambrym Volcano, -16.26741, 168.12172, 16.26741&deg;S / 168.12172&deg;E, 6929 , 81.84
Amole Peak, 32.27202, -111.15468, 32.27202&deg;N / 111.15468&deg;W, 3672 , 89.59
Ampersand, 44.23460, -74.2027, 44.23460&deg;N / 74.2027&deg;W, 22917 , 91.35
Amphitheater Mountain, 48.97570, -120.1912, 48.97570&deg;N / 120.1912&deg;W, 10788 , 83.69
"Amphitheatre Peak" (Peak 11369), 39.96840, -107.2399, 39.96840&deg;N / 107.2399&deg;W, 6172 , 83.1
Amor, 39.57341, -4.14828, 39.57341&deg;N / 4.14828&deg;W, 1528 , 75.81
American Fork Twin Peaks, 40.55170, -111.6561, 40.55170&deg;N / 111.6561&deg;W, 40863 , 90.81
Amos & Andrew Peaks, 48.92440, -120.2326, 48.92440&deg;N / 120.2326&deg;W, 6477 , 84.82
An Gearanach, 56.75898, -4.96659, 56.75898&deg;N / 4.96659&deg;W, 8035 , 94.82
Amphitheater Mountain, 48.59970, -113.4876, 48.59970&deg;N / 113.4876&deg;W, 5804 , 89.77
An Gearanach, 56.75898, -4.96659, 56.75898&deg;N / 4.96659&deg;W, 8035 , 94.82
American Peak, 37.89950, -107.5126, 37.89950&deg;N / 107.5126&deg;W, 13514 , 91.75
Nevado Ampato, -15.8217, -71.8794, 15.8217&deg;S / 71.8794&deg;W, 21458 , 88.61
Mamore Range, 56.75395, -4.92582, 56.75395&deg;N / 4.92582&deg;W, 8050 , 91.45
Grampian Mountains, 56.74370, -4.29016, 56.74370&deg;N / 4.29016&deg;W, 38711 , 99.1
Andarai Maior, -22.9394, -43.2785, 22.9394&deg;S / 43.2785&deg;W, 3111 , 71.06
Angel's Rest, 45.57488, -122.15207, 45.57488&deg;N / 122.15207&deg;W, 10019 , 78.27
Ancient Kingdom 5.7-5.9, 34.08661, -116.15551, 34.08661&deg;N / 116.15551&deg;W, 117 , 73.06
Mount Anderson, 49.13481, -114.07946, 49.13481&deg;N / 114.07946&deg;W, 4158 , 85.36
Angel Food Wall 5.6-5.11a, 36.17000, -115.49083, 36.17000&deg;N / 115.49083&deg;W, 4919 , 87.76
Aneroid Mountain, 45.20330, -117.1736, 45.20330&deg;N / 117.1736&deg;W, 27023 , 91.45
Angarillones, 42.22400, -1.42037, 42.22400&deg;N / 1.42037&deg;W, 1291 , 79.04
Anderson Peak (UN 13631), 39.01220, -106.63015, 39.01220&deg;N / 106.63015&deg;W, 7031 , 84.82
Anebos, 49.19264, 7.98205, 49.19264&deg;N / 7.98205&deg;E, 4935 , 85.1
Angora Mountain, 36.26444, -118.44611, 36.26444&deg;N / 118.44611&deg;W, 7947 , 90.48
Andrews Bald, 35.54200, -83.493, 35.54200&deg;N / 83.493&deg;W, 12480 , 83.69
Aniča kuk Stup, 44.34040, 15.47480, 44.34040&deg;N / 15.47480&deg;E, 2700 , 87.31
Anderson Peak, 39.25900, -120.2971, 39.25900&deg;N / 120.2971&deg;W, 18573 , 83.1
Angour North Face, 31.17536, -7.82545, 31.17536&deg;N / 7.82545&deg;W, 3244 , 73.8
Ancient Art, 38.72166, -109.30402, 38.72166&deg;N / 109.30402&deg;W, 26122 , 95.82
Aniča kuk Stup, 44.34040, 15.47480, 44.34040&deg;N / 15.47480&deg;E, 2700 , 87.31
Angerer Icegarden, 46.94651, 11.93802, 46.94651&deg;N / 11.93802&deg;E, 2818 , 84.82
Anhangava Hill, -25.38833, -49.00222, 25.38833&deg;S / 49.00222&deg;W, 2378 , 81.18
Anaconda Peak (Gordon Ridge), 48.09580, -121.63144, 48.09580&deg;N / 121.63144&deg;W, 4429 , 79.04
Andy Nelson Peak, 37.36143, -112.82272, 37.36143&deg;N / 112.82272&deg;W, 6180 , 75.21
Ancohuma (Jankhouma Janq'uma), -15.51, -68.36, 15.51&deg;S / 68.36&deg;W, 22329 , 85.3
Angletarn Pikes, 54.52539, -2.90636, 54.52539&deg;N / 2.90636&deg;W, 1532 , 75.51
Angle Mountain, 43.82240, -110.14886, 43.82240&deg;N / 110.14886&deg;W, 5138 , 86.85
An Teallach, 57.81185, -5.24734, 57.81185&deg;N / 5.24734&deg;W, 8656 , 81.75
Mount Anderson (West Peak), 47.72320, -123.3495, 47.72320&deg;N / 123.3495&deg;W, 17905 , 89.76
Anderson Peak, 34.12440, -116.8936, 34.12440&deg;N / 116.8936&deg;W, 24366 , 86.84
Mount Angelus, -41.90637, 172.74976, 41.90637&deg;S / 172.74976&deg;E, 11867 , 87.76
Ana Chata, -22.67018, -45.7055, 22.67018&deg;S / 45.7055&deg;W, 1343 , 76.28
Anéou, 42.80186, -0.44928, 42.80186&deg;N / 0.44928&deg;W, 2088 , 76.95
Mount Angeles, 47.99540, -123.4672, 47.99540&deg;N / 123.4672&deg;W, 26715 , 89.33
Paklenica, 44.34040, 15.47480, 44.34040&deg;N / 15.47480&deg;E, 50216 , 96.38
Andesite Peak, 39.35110, -120.367, 39.35110&deg;N / 120.367&deg;W, 13289 , 84.27
Andersdalstind, 69.41766, 19.22453, 69.41766&deg;N / 19.22453&deg;E, 1827 , 73.38
Mount Andromeda, 52.17630, -117.2347, 52.17630&deg;N / 117.2347&deg;W, 36587 , 88.19
Mount Andromache, 51.48673, -116.15982, 51.48673&deg;N / 116.15982&deg;W, 7735 , 79.78
Angemar I, 35.76797, 52.21277, 35.76797&deg;N / 52.21277&deg;E, 3681 , 84.27
Anica Kuk, 44.34040, 15.47480, 44.34040&deg;N / 15.47480&deg;E, 12438 , 79.78
Angel Wing, 48.75750, -113.7106, 48.75750&deg;N / 113.7106&deg;W, 12034 , 86.11
Angels Perch, 43.79720, -114.0672, 43.79720&deg;N / 114.0672&deg;W, 9569 , 86.85
Angora Peak (Oregon), 45.78780, -123.9203, 45.78780&deg;N / 123.9203&deg;W, 3394 , 83.14
Angels Landing, 37.23206, -112.9267, 37.23206&deg;N / 112.9267&deg;W, 37563 , 97.58
Anboto, 43.08800, -2.5967, 43.08800&deg;N / 2.5967&deg;W, 10307 , 85.36
Mount Anderson, 47.72100, -123.33, 47.72100&deg;N / 123.33&deg;W, 19520 , 76.66
Angell Pk/Lees Pk/Lakes L.O., 44.94170, -118.2298, 44.94170&deg;N / 118.2298&deg;W, 9482 , 85.36
Anderson Mountain, 48.64062, -122.25701, 48.64062&deg;N / 122.25701&deg;W, 9242 , 79.04
Angemar II, 35.77382, 52.19167, 35.77382&deg;N / 52.19167&deg;E, 3589 , 84.82
Aneto, 42.63110, 0.66020, 42.63110&deg;N / 0.66020&deg;E, 55870 , 95.36
Anayet, 42.77610, -0.4593, 42.77610&deg;N / 0.4593&deg;W, 11710 , 82.48
Antares Peak, 43.64930, -113.905, 43.64930&deg;N / 113.905&deg;W, 3753 , 87.76
Antero Benchmark, 38.88470, -105.9767, 38.88470&deg;N / 105.9767&deg;W, 1888 , 83.69
Anthracite Range/Ohio Peak, 38.81440, -107.145, 38.81440&deg;N / 107.145&deg;W, 14552 , 87.31
Morro da Antena, -22.37695, -44.70267, 22.37695&deg;S / 44.70267&deg;W, 4666 , 81.18
Anthracite Mesa, 38.96184, -107.0455, 38.96184&deg;N / 107.0455&deg;W, 2570 , 71.06
Antora Peak, 38.32500, -106.2181, 38.32500&deg;N / 106.2181&deg;W, 13186 , 83.69
Punta  Aouillette, 45.74360, 7.14330, 45.74360&deg;N / 7.14330&deg;E, 6296 , 89.39
Anie, 42.95070, -0.7231, 42.95070&deg;N / 0.7231&deg;W, 11207 , 78.84
Annapolis Rocks, 39.54979, -77.6033, 39.54979&deg;N / 77.6033&deg;W, 38047 , 84.26
Apgar Mountain and Lookout (GNP), 48.51806, -114.01972, 48.51806&deg;N / 114.01972&deg;W, 16310 , 88.61
Ant Knolls (UT), 40.55110, -111.5695, 40.55110&deg;N / 111.5695&deg;W, 2294 , 81.18
Antone Mountain, 43.25410, -73.191, 43.25410&deg;N / 73.191&deg;W, 3705 , 72.08
Antola, 44.57440, 9.14980, 44.57440&deg;N / 9.14980&deg;E, 6520 , 75.81
Aonach Eagach, 56.68100, -5.002, 56.68100&deg;N / 5.002&deg;W, 11661 , 85.16
Apache Peak, 40.05800, -105.651, 40.05800&deg;N / 105.651&deg;W, 41422 , 88.61
Ankogel, 47.05050, 13.24950, 47.05050&deg;N / 13.24950&deg;E, 25613 , 90.02
Aoraki - Cook, -43.6, 170.14999, 43.6&deg;S / 170.14999&deg;E, 73706 , 98.3
Apgar Mountain and Lookout (GNP), 48.51806, -114.01972, 48.51806&deg;N / 114.01972&deg;W, 16310 , 88.61
Antelao Monte, 46.45229, 12.26143, 46.45229&deg;N / 12.26143&deg;E, 20335 , 95.14
Aouille Tseucca or Aouille Tseque, 45.93010, 7.44285, 45.93010&deg;N / 7.44285&deg;E, 2274 , 90.13
Antoinette Peak, 43.39438, -110.40959, 43.39438&deg;N / 110.40959&deg;W, 7432 , 88.92
Aperture Peak, 37.11821, -118.53074, 37.11821&deg;N / 118.53074&deg;W, 9443 , 73.06
Apex Mountain, 48.96158, -120.14536, 48.96158&deg;N / 120.14536&deg;W, 6272 , 81.84
Añisclo / Soum de Ramond, 42.66960, 0.04320, 42.66960&deg;N / 0.04320&deg;E, 10790 , 81.18
Antelope Buttress, 29.87788, -9.09271, 29.87788&deg;N / 9.09271&deg;W, 597 , 81.18
Anvil Mountain, 37.83777, -107.70728, 37.83777&deg;N / 107.70728&deg;W, 4652 , 85.36
Aorai (Tahiti), -17.61732, -149.52644, 17.61732&deg;S / 149.52644&deg;W, 20422 , 89.01
Apache Peak - New River AZ, 33.86646, -112.03206, 33.86646&deg;N / 112.03206&deg;W, 440 , 72.9
Animal Cracker 5.6-5.11d, 42.08716, -113.72298, 42.08716&deg;N / 113.72298&deg;W, 2149 , 77.48
Antler Peak, 46.91990, -121.6322, 46.91990&deg;N / 121.6322&deg;W, 3617 , 79.78
Ant Hill, 37.22675, -112.92135, 37.22675&deg;N / 112.92135&deg;W, 2804 , 83.99
Antrim Peak, 50.60824, -116.48169, 50.60824&deg;N / 116.48169&deg;W, 1976 , 71.06
Anielarra / Añelarra, 42.94010, -0.72977, 42.94010&deg;N / 0.72977&deg;W, 2204 , 75.81
Apache Peak (Whetstone Mtns), 31.82500, -110.4296, 31.82500&deg;N / 110.4296&deg;W, 9311 , 82
Anthonys Nose, 31.95940, -106.4981, 31.95940&deg;N / 106.4981&deg;W, 8754 , 82.48
Apache Peaks, 33.54030, -110.74259, 33.54030&deg;N / 110.74259&deg;W, 8946 , 83.25
Anthony's Nose, 41.31908, -73.9761, 41.31908&deg;N / 73.9761&deg;W, 56667 , 74.34
Antimony Peak (San Emigdio Mtns.), 34.87700, -119.1122, 34.87700&deg;N / 119.1122&deg;W, 8974 , 84.82
Mount Ansel Adams, 37.69798, -119.2817, 37.69798&deg;N / 119.2817&deg;W, 7086 , 86.27
Mount Annie, 48.66136, -119.05385, 48.66136&deg;N / 119.05385&deg;W, 4156 , 84.27
Annapurna I, 28.56670, 83.83330, 28.56670&deg;N / 83.83330&deg;E, 96114 , 94.62
Mount Antero, 38.67420, -106.2464, 38.67420&deg;N / 106.2464&deg;W, 62692 , 95.02
Anzotiello, 42.87760, -0.749, 42.87760&deg;N / 0.749&deg;W, 4640 , 80.49
Antler Butte, 43.86684, -102.27373, 43.86684&deg;N / 102.27373&deg;W, 2809 , 87.31
Apache Peak, 33.71870, -116.626, 33.71870&deg;N / 116.626&deg;W, 11520 , 86.85
Mount Ann, 48.81650, -121.665, 48.81650&deg;N / 121.665&deg;W, 15954 , 86.85
Apgar Mountains (MT), 48.50657, -114.02647, 48.50657&deg;N / 114.02647&deg;W, 10176 , 81.84
Animas Mountain, 37.64310, -107.6291, 37.64310&deg;N / 107.6291&deg;W, 11848 , 86.37
Anteater 5.7R-5.11b, 42.08243, -113.72169, 42.08243&deg;N / 113.72169&deg;W, 1960 , 77.48
Glacier National Park MT, 48.69700, -113.717, 48.69700&deg;N / 113.717&deg;W, 171140 , 100
Apple Orchard Mountain, 37.51690, -79.5106, 37.51690&deg;N / 79.5106&deg;W, 18543 , 88.19
El Cerro del Aripo, 10.72939, -61.24364, 10.72939&deg;N / 61.24364&deg;W, 3627 , 76.85
Apple Pie Hill, 39.80722, -74.58927, 39.80722&deg;N / 74.58927&deg;W, 5884 , 77.48
Applegate Peak, 42.89976, -122.10489, 42.89976&deg;N / 122.10489&deg;W, 2113 , 74.01
Arista de Humboldt, 19.11010, -99.74683, 19.11010&deg;N / 99.74683&deg;W, 2620 , 76.42
April Peak, 47.75240, -123.12335, 47.75240&deg;N / 123.12335&deg;W, 2439 , 81.18
"Arch Rock", 38.93900, -105.403, 38.93900&deg;N / 105.403&deg;W, 2962 , 81.84
Mount Arethusa, 50.60690, -114.9667, 50.60690&deg;N / 114.9667&deg;W, 7261 , 85.36
Mt. Argus, 49.53886, -125.38628, 49.53886&deg;N / 125.38628&deg;W, 2571 , 73.06
Aratz, 42.92098, -2.30481, 42.92098&deg;N / 2.30481&deg;W, 2800 , 79.04
Ärmighorn SW-Vorgipfel, 46.53885, 7.71266, 46.53885&deg;N / 7.71266&deg;E, 6708 , 81.18
Arches Peak, 48.55952, -120.85332, 48.55952&deg;N / 120.85332&deg;W, 638 , 73.79
Aristocrat Peak, 42.78781, -102.9743, 42.78781&deg;N / 102.9743&deg;W, 2636 , 81.84
Arc Dome, 38.83440, -117.3535, 38.83440&deg;N / 117.3535&deg;W, 38380 , 90.81
Argentine Peak, 39.61210, -105.777, 39.61210&deg;N / 105.777&deg;W, 20394 , 84.82
Argonaut Peak, 47.47007, -120.8615, 47.47007&deg;N / 120.8615&deg;W, 26543 , 88.13
Arjuna, -7.743, 112.35000, 7.743&deg;S / 112.35000&deg;E, 13463 , 76.65
Mount Arkansas, 39.33250, -106.1785, 39.33250&deg;N / 106.1785&deg;W, 20412 , 86.37
Aries Butte, 37.23250, -112.9077, 37.23250&deg;N / 112.9077&deg;W, 8792 , 89.34
Mount Apo, 6.98828, 125.27109, 6.98828&deg;N / 125.27109&deg;E, 32764 , 80.49
Arbor Wall (5.7-5.11c), 30.36458, -98.12635, 30.36458&deg;N / 98.12635&deg;W, 511 , 77.48
Arnplattenspitze, 47.39263, 11.20910, 47.39263&deg;N / 11.20910&deg;E, 2554 , 87.31
Araçatuba Peak (aka Araçapurna), -25.90228, -48.99351, 25.90228&deg;S / 48.99351&deg;W, 2382 , 83.69
Arenig Fawr ( UNDER EDIT...! ), 52.91660, -3.7459, 52.91660&deg;N / 3.7459&deg;W, 8609 , 77.48
Punta di l'Ariettu, 41.80129, 9.21423, 41.80129&deg;N / 9.21423&deg;E, 1839 , 87.76
Arnplattenspitze, 47.39263, 11.20910, 47.39263&deg;N / 11.20910&deg;E, 2554 , 87.31
Arctic Point, 34.31961, -116.89348, 34.31961&deg;N / 116.89348&deg;W, 5570 , 76.66
Arête des Vans, 45.87400, 7.13970, 45.87400&deg;N / 7.13970&deg;E, 2906 , 84.27
Archer Mountain, 45.62030, -122.0999, 45.62030&deg;N / 122.0999&deg;W, 18943 , 89.77
Armstrong Mountain, 48.99800, -119.939, 48.99800&deg;N / 119.939&deg;W, 9195 , 90.13
Arabia Mountain, 33.66500, -84.11839, 33.66500&deg;N / 84.11839&deg;W, 7191 , 81.18
Arch Mountain Lake Mead, 36.13525, -114.5589, 36.13525&deg;N / 114.5589&deg;W, 7628 , 79.78
Pic d' Aret, 42.74601, 0.26711, 42.74601&deg;N / 0.26711&deg;E, 4134 , 82.48
Mount Appleton (and "Cotleton"), 47.94500, -123.73482, 47.94500&deg;N / 123.73482&deg;W, 546 , 71.85
Armstrong Mountain, 44.13450, -73.8499, 44.13450&deg;N / 73.8499&deg;W, 22237 , 78.45
Arnot Peak, 38.47254, -119.75976, 38.47254&deg;N / 119.75976&deg;W, 7511 , 83.1
Appistoki Peak (GNP), 48.46760, -113.354, 48.46760&deg;N / 113.354&deg;W, 9198 , 93.58
Armer Mountain, 33.82080, -111.0109, 33.82080&deg;N / 111.0109&deg;W, 1119 , 75.22
Arbizon, 42.87395, 0.28839, 42.87395&deg;N / 0.28839&deg;E, 4183 , 86.37
Mount Argentine, 39.43250, -106.015, 39.43250&deg;N / 106.015&deg;W, 6703 , 86.85
Ardiden, 42.83400, -0.0676, 42.83400&deg;N / 0.0676&deg;W, 7333 , 83.1
Apikuni Mountain, 48.83600, -113.65434, 48.83600&deg;N / 113.65434&deg;W, 7440 , 88.19
Wettersteingebirge, 47.43000, 11.05000, 47.43000&deg;N / 11.05000&deg;E, 33563 , 94.23
Aran Fawddwy & Aran Benllyn, 52.78000, -3.68, 52.78000&deg;N / 3.68&deg;W, 8740 , 84.27
Aragats  (&#1040;&#1088;&#1072;&#1075;&#1072;&#1094;), 40.60000, 44.10000, 40.60000&deg;N / 44.10000&deg;E, 34704 , 90.31
Argon Tower, 38.63310, -109.6023, 38.63310&deg;N / 109.6023&deg;W, 7034 , 90.48
Arnales, 42.78125, -0.25471, 42.78125&deg;N / 0.25471&deg;W, 4474 , 79.76
Arlet, 42.83570, -0.6125, 42.83570&deg;N / 0.6125&deg;W, 4570 , 76.66
Mount Arriva, 48.54910, -120.8562, 48.54910&deg;N / 120.8562&deg;W, 11507 , 87.64
Arriel, 42.83531, -0.3302, 42.83531&deg;N / 0.3302&deg;W, 6393 , 85.12
Mount Ascutney, 43.44359, -72.45424, 43.44359&deg;N / 72.45424&deg;W, 10746 , 79.04
Aspen Butte, 42.31600, -122.086, 42.31600&deg;N / 122.086&deg;W, 15164 , 81.84
Atalaya de Femes, 28.91868, -13.78422, 28.91868&deg;N / 13.78422&deg;W, 7519 , 81.18
Aspe, 42.76350, -0.5658, 42.76350&deg;N / 0.5658&deg;W, 9632 , 82.48
Ober Äschhorn / Unter Äschhorn, 46.06052, 7.70730, 46.06052&deg;N / 7.70730&deg;E, 4174 , 81.18
Mount Athabasca, 52.18100, -117.2011, 52.18100&deg;N / 117.2011&deg;W, 53858 , 95.51
Arrow Peak, 37.69290, -107.6103, 37.69290&deg;N / 107.6103&deg;W, 30550 , 97.89
Assiniboine, 50.86670, -115.65, 50.86670&deg;N / 115.65&deg;W, 58897 , 97.56
Ashlar's Ridge, 53.18217, -117.82562, 53.18217&deg;N / 117.82562&deg;W, 9507 , 78.27
Arrowhead 5.10a-5.12a, 34.07177, -116.14056, 34.07177&deg;N / 116.14056&deg;W, 1704 , 79.78
Arthur's Seat, 55.95000, -3.22, 55.95000&deg;N / 3.22&deg;W, 16718 , 84.65
Mount Athos (Agio Oros), 40.15840, 24.32750, 40.15840&deg;N / 24.32750&deg;E, 15706 , 86.58
Arrowhead, 40.26830, -105.6497, 40.26830&deg;N / 105.6497&deg;W, 19746 , 86.85
Mount Aspiring, -44.3833, 168.73331, 44.3833&deg;S / 168.73331&deg;E, 41720 , 86.84
Ashtar Tower 5.8-5.11 (aka Ataxia Tower), 37.21060, -112.9614, 37.21060&deg;N / 112.9614&deg;W, 7766 , 90.81
Atascosa Peak, 31.43300, -111.147, 31.43300&deg;N / 111.147&deg;W, 9060 , 75.72
Arrow Peak, 36.92840, -118.49098, 36.92840&deg;N / 118.49098&deg;W, 23127 , 92.85
Arrowhead Arete, 37.75857, -119.5897, 37.75857&deg;N / 119.5897&deg;W, 5149 , 75
Grand Aiguille, 44.09091, -114.98386, 44.09091&deg;N / 114.98386&deg;W, 2734 , 83.1
Asselstein, 49.18768, 7.95998, 49.18768&deg;N / 7.95998&deg;E, 6327 , 89.26
Artesonraju, -8.9583, -77.6333, 8.9583&deg;S / 77.6333&deg;W, 83815 , 99.1
Mount Ashland, 42.08070, -122.7172, 42.08070&deg;N / 122.7172&deg;W, 23014 , 85.87
Mayan Temple, 44.06110, -115.0481, 44.06110&deg;N / 115.0481&deg;W, 5565 , 86.85
Punta di  Arpisson, 45.64099, 7.36007, 45.64099&deg;N / 7.36007&deg;E, 7389 , 90.13
Asian Fever Buttress 5.4-5.7, 34.07059, -116.17045, 34.07059&deg;N / 116.17045&deg;W, 184 , 74.92
Arrow Canyon Range, 36.66330, -114.8873, 36.66330&deg;N / 114.8873&deg;W, 8805 , 87.31
Arrow Mountain, 43.37312, -109.5584, 43.37312&deg;N / 109.5584&deg;W, 4452 , 84.82
Arvals Peak, 43.96510, -115.1199, 43.96510&deg;N / 115.1199&deg;W, 6331 , 96.51
Grand Aiguille, 44.09091, -114.98386, 44.09091&deg;N / 114.98386&deg;W, 2734 , 83.1
Artemisio, 37.60675, 22.52571, 37.60675&deg;N / 22.52571&deg;E, 489 , 71.99
Atashkooh, 35.90648, 51.68438, 35.90648&deg;N / 51.68438&deg;E, 191 , 76.66
Asbestos Mountain , 33.62773, -116.45907, 33.62773&deg;N / 116.45907&deg;W, 5586 , 89.39
Arrow Peak, 45.33549, -110.55325, 45.33549&deg;N / 110.55325&deg;W, 1908 , 81.03
Arpelistock, 46.34290, 7.31449, 46.34290&deg;N / 7.31449&deg;E, 3594 , 86.37
Aroletta Superiore, 45.89228, 7.38384, 45.89228&deg;N / 7.38384&deg;E, 3406 , 87.31
Arrowhead Mountain, 47.75780, -120.9642, 47.75780&deg;N / 120.9642&deg;W, 11635 , 75.81
Mount Arvon, 46.75600, -88.156, 46.75600&deg;N / 88.156&deg;W, 68969 , 92.83
Mount Asgard, 66.44000, -65.16, 66.44000&deg;N / 65.16&deg;W, 38335 , 97.13
Atalaya Mountain, 35.66750, -105.8761, 35.66750&deg;N / 105.8761&deg;W, 15458 , 83.69
Asa da Hermes rock, -22.37543, -44.66389, 22.37543&deg;S / 44.66389&deg;W, 4022 , 87.19
Sawtooth Range, 44.10090, -114.9777, 44.10090&deg;N / 114.9777&deg;W, 70002 , 99.17
Wet Peak, 43.99290, -113.5378, 43.99290&deg;N / 113.5378&deg;W, 3272 , 82.48
Arthur's Rock, 40.56660, -105.1833, 40.56660&deg;N / 105.1833&deg;W, 12316 , 83.69
Pic d' Arriouère / Pico del Ibonet, 42.71625, 0.25990, 42.71625&deg;N / 0.25990&deg;E, 3663 , 83.1
Ash Creek Butte, 41.44800, -122.048, 41.44800&deg;N / 122.048&deg;W, 13249 , 85.26
Boundary Peak, 52.15540, -117.05383, 52.15540&deg;N / 117.05383&deg;W, 13384 , 82.48
Greylock Mountain, 43.84411, -115.09581, 43.84411&deg;N / 115.09581&deg;W, 8090 , 79.78
Mount Avalon, 44.20600, -71.429, 44.20600&deg;N / 71.429&deg;W, 25593 , 79.04
Aucanquilcha volcano, -21.2167, -68.4667, 21.2167&deg;S / 68.4667&deg;W, 9114 , 83.61
Avalanche Peak, -42.94307, 171.53600, 42.94307&deg;S / 171.53600&deg;E, 10458 , 83.85
The Atrium, 38.98740, -77.2463, 38.98740&deg;N / 77.2463&deg;W, 3599 , 79.04
Augusta Mountain, 38.97220, -107.1062, 38.97220&deg;N / 107.1062&deg;W, 6419 , 74.92
Avachinskaja sopka, 53.23000, 158.80000, 53.23000&deg;N / 158.80000&deg;E, 15158 , 87.53
Scenic Peak, 43.90865, -115.1382, 43.90865&deg;N / 115.1382&deg;W, 3991 , 77.48
Atlantis 5.5-5.10c, 34.01880, -116.18001, 34.01880&deg;N / 116.18001&deg;W, 159 , 74.92
Mont Avril, 45.91530, 7.34410, 45.91530&deg;N / 7.34410&deg;E, 10571 , 87.67
Blizzard Mountain, 43.87466, -115.07845, 43.87466&deg;N / 115.07845&deg;W, 3590 , 79.78
Atlantic Peak, 39.41350, -106.1259, 39.41350&deg;N / 106.1259&deg;W, 21302 , 90.3
Austin Mountain, 38.26170, -78.7519, 38.26170&deg;N / 78.7519&deg;W, 5811 , 79.04
Mount Axtell, 38.83810, -107.0365, 38.83810&deg;N / 107.0365&deg;W, 1113 , 82.48
Cima Avostanis/Blaustein, 46.60184, 13.02179, 46.60184&deg;N / 13.02179&deg;E, 3541 , 83.1
Avalanche Mountain, 61.06213, -149.52551, 61.06213&deg;N / 149.52551&deg;W, 6863 , 89.39
Avalanche Mountain, 47.46939, -121.43048, 47.46939&deg;N / 121.43048&deg;W, 5270 , 80.48
Auxier Ridge, 37.83697, -83.68484, 37.83697&deg;N / 83.68484&deg;W, 4726 , 81.18
Austin Bluffs, 38.89620, -104.8025, 38.89620&deg;N / 104.8025&deg;W, 2389 , 78.93
Avenues Twin Peaks, 40.79490, -111.8413, 40.79490&deg;N / 111.8413&deg;W, 9553 , 77.7
Awu, 3.68954, 125.46181, 3.68954&deg;N / 125.46181&deg;E, 4050 , 75.65
Averau, 46.50108, 12.03730, 46.50108&deg;N / 12.03730&deg;E, 11689 , 94.82
Avalanche Peak, 44.48970, -110.1403, 44.48970&deg;N / 110.1403&deg;W, 31873 , 87.31
Augstenberg, 46.86465, 10.20381, 46.86465&deg;N / 10.20381&deg;E, 5614 , 84.27
Augstenberg, 47.04000, 9.36000, 47.04000&deg;N / 9.36000&deg;E, 7165 , 73.25
Jebel Attuf, 30.32020, 35.44800, 30.32020&deg;N / 35.44800&deg;E, 1473 , 75.81
Auf der Mussen, 46.71872, 12.91341, 46.71872&deg;N / 12.91341&deg;E, 1000 , 79.78
Monte Avvocata (Monti Lattari), 40.65307, 14.66881, 40.65307&deg;N / 14.66881&deg;E, 3696 , 79.78
Austera Peak, 48.56930, -121.1021, 48.56930&deg;N / 121.1021&deg;W, 13764 , 83.69
Axis Peak, 47.50826, -120.87382, 47.50826&deg;N / 120.87382&deg;W, 5831 , 86.37
Augerpoint Mountain, 49.67056, -125.47195, 49.67056&deg;N / 125.47195&deg;W, 9419 , 75.81
Austria Peak, -16.1898, -68.25804, 16.1898&deg;S / 68.25804&deg;W, 9168 , 86.24
Avawatz Mountain, 35.51300, -116.332, 35.51300&deg;N / 116.332&deg;W, 10811 , 89.39
Imouzzer, 31.06587, -7.91318, 31.06587&deg;N / 7.91318&deg;W, 2326 , 85.24
Mount Aylmer, 51.32500, -115.432, 51.32500&deg;N / 115.432&deg;W, 10418 , 85.22
Augspurger Mountain, 45.75340, -121.7089, 45.75340&deg;N / 121.7089&deg;W, 8265 , 75.57
Flat Top Mountain, 43.91760, -115.1348, 43.91760&deg;N / 115.1348&deg;W, 3831 , 80.49
Auza, 43.15236, -1.41917, 43.15236&deg;N / 1.41917&deg;W, 4024 , 79.04
Austin Hill, 48.68930, -122.3267, 48.68930&deg;N / 122.3267&deg;W, 688 , 78.27
Aubineau Peak and Rees Peak, 35.35530, -111.6592, 35.35530&deg;N / 111.6592&deg;W, 14558 , 77.55
Augustine Volcano, 59.36203, -153.43188, 59.36203&deg;N / 153.43188&deg;W, 16684 , 87.17
Äußerer Hahlkogel, 47.02409, 10.95303, 47.02409&deg;N / 10.95303&deg;E, 1542 , 79.29
Äußerer Nockenkopf / Dosso di Fuori, 46.82437, 10.46067, 46.82437&deg;N / 10.46067&deg;E, 3998 , 81.84
Austin Peak, 43.79210, -109.9783, 43.79210&deg;N / 109.9783&deg;W, 3822 , 82.94
Augstbordhorn, 46.23539, 7.79437, 46.23539&deg;N / 7.79437&deg;E, 2155 , 82.7
